t_sec  lat     lon     rel_alt     abs_alt
44874.411 3.415310  -3.374400  0.401000  -2.400000
44874.430 3.415310  -3.374400  0.401000  -2.400000
44874.451 3.415310  -3.374400  0.401000  -2.400000
44874.470 3.415310  -3.374400  0.401000  -2.400000
44874.492 3.415310  -3.374400  0.401000  -2.400000
44874.510 3.415310  -3.374400  0.401000  -2.400000
44874.531 3.415310  -3.374400  0.401000  -2.400000
44874.550 3.415310  -3.374400  0.401000  -2.400000
44874.572 3.415310  -3.374400  0.401000  -2.400000
44874.590 3.415310  -3.374400  0.401000  -2.400000
44874.611 3.415310  -3.374400  0.401000  -2.400000
44874.630 3.415310  -3.374400  0.401000  -2.400000
44874.651 3.415310  -3.374400  0.401000  -2.400000
44874.670 3.415310  -3.374400  0.401000  -2.400000
44874.691 3.415310  -3.374400  0.401000  -2.400000
44874.710 3.415310  -3.374400  0.401000  -2.400000
44874.731 3.415310  -3.374400  0.401000  -2.400000
44874.750 3.415310  -3.374400  0.401000  -2.400000
44874.771 3.415310  -3.374400  0.401000  -2.400000
44874.790 3.415310  -3.374400  0.401000  -2.400000
44874.811 3.415310  -3.374400  0.401000  -2.400000
44874.830 3.415310  -3.374400  0.401000  -2.400000
44874.851 3.415310  -3.374400  0.401000  -2.400000
44874.870 3.415310  -3.374400  0.401000  -2.400000
44874.892 3.415310  -3.374400  0.401000  -2.400000
44874.910 3.415310  -3.374400  0.401000  -2.400000
44874.931 3.415310  -3.374400  0.401000  -2.400000
44874.950 3.415310  -3.374400  0.401000  -2.400000
44874.972 3.415310  -3.374400  0.401000  -2.400000
44874.990 3.415310  -3.374400  0.401000  -2.400000
44875.011 3.415310  -3.374400  0.401000  -2.400000
44875.030 3.415310  -3.374400  0.401000  -2.400000
44875.052 3.415310  -3.374400  0.401000  -2.400000
44875.070 3.415310  -3.374400  0.401000  -2.400000
44875.092 3.415310  -3.374400  0.401000  -2.400000
44875.110 3.415310  -3.374400  0.401000  -2.400000
44875.132 3.415310  -3.374400  0.401000  -2.400000
44875.150 3.415310  -3.374400  0.401000  -2.400000
44875.172 3.415310  -3.374400  0.401000  -2.400000
44875.190 3.415310  -3.374400  0.401000  -2.400000
44875.212 3.415310  -3.374400  0.401000  -2.400000
44875.230 3.415310  -3.374400  0.401000  -2.400000
44875.251 3.415310  -3.374400  0.401000  -2.400000
44875.270 3.415310  -3.374400  0.401000  -2.400000
44875.291 3.415310  -3.374400  0.401000  -2.400000
44875.310 3.415310  -3.374400  0.401000  -2.400000
44875.332 3.415310  -3.374400  0.401000  -2.400000
44875.350 3.415310  -3.374400  0.401000  -2.400000
44875.372 3.415310  -3.374400  0.401000  -2.400000
44875.390 3.415310  -3.374400  0.401000  -2.400000
44875.411 3.415310  -3.374400  0.401000  -2.400000
44875.430 3.415310  -3.374400  0.401000  -2.400000
44875.451 3.415310  -3.374400  0.401000  -2.400000
44875.470 3.415310  -3.374400  0.401000  -2.400000
44875.492 3.415310  -3.374400  0.401000  -2.400000
44875.510 3.415310  -3.374400  0.401000  -2.400000
44875.532 3.415310  -3.374400  0.401000  -2.400000
44875.550 3.415310  -3.374400  0.401000  -2.400000
44875.571 3.415310  -3.374400  0.401000  -2.400000
44875.590 3.415310  -3.374400  0.401000  -2.400000
44875.612 3.415310  -3.374400  0.401000  -2.400000
44875.630 3.415310  -3.374400  0.401000  -2.400000
44875.651 3.415310  -3.374400  0.401000  -2.400000
44875.670 3.415310  -3.374400  0.401000  -2.400000
44875.692 3.415310  -3.374400  0.401000  -2.400000
44875.710 3.415310  -3.374400  0.401000  -2.400000
44875.732 3.415310  -3.374400  0.401000  -2.400000
44875.750 3.415310  -3.374400  0.401000  -2.400000
44875.772 3.415310  -3.374400  0.401000  -2.400000
44875.790 3.415310  -3.374400  0.401000  -2.400000
44875.812 3.415310  -3.374400  0.401000  -2.400000
44875.830 3.415310  -3.374400  0.401000  -2.400000
44875.851 3.415310  -3.374400  0.401000  -2.400000
44875.870 3.415310  -3.374400  0.401000  -2.400000
44875.891 3.415310  -3.374400  0.401000  -2.400000
44875.910 3.415310  -3.374400  0.401000  -2.400000
44875.932 3.415310  -3.374400  0.401000  -2.400000
44875.951 3.415310  -3.374400  0.401000  -2.400000
44875.972 3.415310  -3.374400  0.401000  -2.400000
44875.990 3.415310  -3.374400  0.401000  -2.400000
44876.011 3.415310  -3.374400  0.401000  -2.400000
44876.030 3.415310  -3.374400  0.401000  -2.400000
44876.051 3.415310  -3.374400  0.401000  -2.400000
44876.070 3.415310  -3.374400  0.401000  -2.400000
44876.091 3.415310  -3.374400  0.401000  -2.400000
44876.110 3.415310  -3.374400  0.401000  -2.400000
44876.131 3.415310  -3.374400  0.401000  -2.400000
44876.150 3.415310  -3.374400  0.401000  -2.400000
44876.172 3.415310  -3.374400  0.401000  -2.400000
44876.190 3.415310  -3.374400  0.401000  -2.400000
44876.211 3.415310  -3.374400  0.401000  -2.400000
44876.230 3.415310  -3.374400  0.401000  -2.400000
44876.251 3.415310  -3.374400  0.401000  -2.400000
44876.270 3.415310  -3.374400  0.401000  -2.400000
44876.292 3.415310  -3.374400  0.401000  -2.400000
44876.310 3.415310  -3.374400  0.401000  -2.400000
44876.332 3.415310  -3.374400  0.401000  -2.400000
44876.350 3.415310  -3.374400  0.401000  -2.400000
44876.372 3.415310  -3.374400  0.401000  -2.400000
44876.390 3.415310  -3.374400  0.401000  -2.400000
44876.411 3.415310  -3.374400  0.401000  -2.400000
44876.429 3.415310  -3.374400  0.401000  -2.400000
44876.451 3.415310  -3.374400  0.401000  -2.400000
44876.470 3.415310  -3.374400  0.401000  -2.400000
44876.492 3.415310  -3.374400  0.401000  -2.400000
44876.510 3.415310  -3.374400  0.401000  -2.400000
44876.532 3.415310  -3.374400  0.401000  -2.400000
44876.550 3.415310  -3.374400  0.401000  -2.400000
44876.572 3.415310  -3.374400  0.401000  -2.400000
44876.590 3.415310  -3.374400  0.401000  -2.400000
44876.611 3.415310  -3.374400  0.401000  -2.400000
44876.630 3.415310  -3.374400  0.401000  -2.400000
44876.651 3.415310  -3.374400  0.401000  -2.400000
44876.670 3.415310  -3.374400  0.401000  -2.400000
44876.692 3.415310  -3.374400  0.401000  -2.400000
44876.710 3.415310  -3.374400  0.401000  -2.400000
44876.732 3.415310  -3.374400  0.401000  -2.400000
44876.750 3.415310  -3.374400  0.401000  -2.400000
44876.771 3.415310  -3.374400  0.401000  -2.400000
44876.790 3.415310  -3.374400  0.401000  -2.400000
44876.812 3.415310  -3.374400  0.401000  -2.400000
44876.830 3.415310  -3.374400  0.401000  -2.400000
44876.851 3.415310  -3.374400  0.401000  -2.400000
44876.870 3.415310  -3.374400  0.401000  -2.400000
44876.892 3.415310  -3.374400  0.401000  -2.400000
44876.910 3.415310  -3.374400  0.401000  -2.400000
44876.932 3.415310  -3.374400  0.401000  -2.400000
44876.950 3.415310  -3.374400  0.401000  -2.400000
44876.972 3.415310  -3.374400  0.401000  -2.400000
44876.990 3.415310  -3.374400  0.401000  -2.400000
44877.011 3.415310  -3.374400  0.401000  -2.400000
44877.030 3.415310  -3.374400  0.401000  -2.400000
44877.051 3.415310  -3.374400  0.401000  -2.400000
44877.071 3.415310  -3.374400  0.401000  -2.400000
44877.092 3.415310  -3.374400  0.401000  -2.400000
44877.110 3.415310  -3.374400  0.401000  -2.400000
44877.131 3.415310  -3.374400  0.401000  -2.400000
44877.150 3.415310  -3.374400  0.401000  -2.400000
44877.171 3.415310  -3.374400  0.401000  -2.400000
44877.190 3.415310  -3.374400  0.401000  -2.400000
44877.212 3.415310  -3.374400  0.401000  -2.400000
44877.230 3.415310  -3.374400  0.401000  -2.400000
44877.252 3.415310  -3.374400  0.401000  -2.400000
44877.270 3.415310  -3.374400  0.401000  -2.400000
44877.292 3.415310  -3.374400  0.401000  -2.400000
44877.310 3.415310  -3.374400  0.401000  -2.400000
44877.332 3.415310  -3.374400  0.401000  -2.400000
44877.350 3.415310  -3.374400  0.401000  -2.400000
44877.372 3.415310  -3.374400  0.401000  -2.400000
44877.390 3.415310  -3.374400  0.401000  -2.400000
44877.411 3.415310  -3.374400  0.401000  -2.400000
44877.430 3.415310  -3.374400  0.401000  -2.400000
44877.451 3.415310  -3.374400  0.401000  -2.400000
44877.470 3.415310  -3.374400  0.401000  -2.400000
44877.492 3.415310  -3.374400  0.401000  -2.400000
44877.510 3.415310  -3.374400  0.401000  -2.400000
44877.532 3.415310  -3.374400  0.401000  -2.400000
44877.550 3.415310  -3.374400  0.401000  -2.400000
44877.571 3.415310  -3.374400  0.401000  -2.400000
44877.590 3.415310  -3.374400  0.401000  -2.400000
44877.611 3.415310  -3.374400  0.401000  -2.400000
44877.630 3.415310  -3.374400  0.401000  -2.400000
44877.651 3.415310  -3.374400  0.401000  -2.400000
44877.670 3.415310  -3.374400  0.401000  -2.400000
44877.691 3.415310  -3.374400  0.401000  -2.400000
44877.710 3.415310  -3.374400  0.401000  -2.400000
44877.731 3.415310  -3.374400  0.401000  -2.400000
44877.750 3.415310  -3.374400  0.401000  -2.400000
44877.772 3.415310  -3.374400  0.401000  -2.400000
44877.790 3.415310  -3.374400  0.401000  -2.400000
44877.811 3.415310  -3.374400  0.401000  -2.400000
44877.830 3.415310  -3.374400  0.401000  -2.400000
44877.851 3.415310  -3.374400  0.401000  -2.400000
44877.870 3.415310  -3.374400  0.401000  -2.400000
44877.892 3.415310  -3.374400  0.401000  -2.400000
44877.910 3.415310  -3.374400  0.401000  -2.400000
44877.931 3.415310  -3.374400  0.401000  -2.400000
44877.950 3.415310  -3.374400  0.401000  -2.400000
44877.972 3.415310  -3.374400  0.401000  -2.400000
44877.990 3.415310  -3.374400  0.401000  -2.400000
44878.011 3.415310  -3.374400  0.401000  -2.400000
44878.030 3.415310  -3.374400  0.401000  -2.400000
44878.051 3.415310  -3.374400  0.401000  -2.400000
44878.070 3.415310  -3.374400  0.401000  -2.400000
44878.092 3.415310  -3.374400  0.401000  -2.400000
44878.110 3.415310  -3.374400  0.401000  -2.400000
44878.132 3.415310  -3.374400  0.401000  -2.400000
44878.150 3.415310  -3.374400  0.401000  -2.400000
44878.172 3.415310  -3.374400  0.401000  -2.400000
44878.190 3.415310  -3.374400  0.401000  -2.400000
44878.211 3.415310  -3.374400  0.401000  -2.400000
44878.230 3.415310  -3.374400  0.401000  -2.400000
44878.251 3.415310  -3.374400  0.401000  -2.400000
44878.270 3.415310  -3.374400  0.401000  -2.400000
44878.292 3.415310  -3.374400  0.401000  -2.400000
44878.310 3.415310  -3.374400  0.401000  -2.400000
44878.331 3.415310  -3.374400  0.401000  -2.400000
44878.350 3.415310  -3.374400  0.401000  -2.400000
44878.371 3.415310  -3.374400  0.401000  -2.400000
44878.390 3.415310  -3.374400  0.401000  -2.400000
44878.411 3.415310  -3.374400  0.401000  -2.400000
44878.430 3.415310  -3.374400  0.401000  -2.400000
44878.451 3.415310  -3.374400  0.401000  -2.400000
44878.470 3.415310  -3.374400  0.401000  -2.400000
44878.491 3.415310  -3.374400  0.401000  -2.400000
44878.510 3.415310  -3.374400  0.401000  -2.400000
44878.532 3.415310  -3.374400  0.401000  -2.400000
44878.550 3.415310  -3.374400  0.401000  -2.400000
44878.572 3.415310  -3.374400  0.401000  -2.400000
44878.590 3.415310  -3.374400  0.401000  -2.400000
44878.611 3.415310  -3.374400  0.401000  -2.400000
44878.629 3.415310  -3.374400  0.401000  -2.400000
44878.651 3.415310  -3.374400  0.401000  -2.400000
44878.670 3.415310  -3.374400  0.401000  -2.400000
44878.692 3.415310  -3.374400  0.401000  -2.400000
44878.710 3.415310  -3.374400  0.401000  -2.400000
44878.732 3.415310  -3.374400  0.401000  -2.400000
44878.750 3.415310  -3.374400  0.401000  -2.400000
44878.772 3.415310  -3.374400  0.401000  -2.400000
44878.790 3.415310  -3.374400  0.401000  -2.400000
